"Format","MoTeC CSV",,,"Workbook","Samples"
"Venue","Interlagos",,,"Worksheet","Graph"
"Vehicle","SupV8: Calvin Klos #10",,,"Vehicle Desc","SupV8: Calvin Klos #10"
"Driver","Joao Guilherme",,,"Engine ID",""
"Device","ADL"
"Comment","(Exported from rFactor Data Acquisition Plugin v1.3.2.0)",,,"Session",""
"Log Date","21/03/2020",,,"Origin Time","0.000","s"
"Log Time","01:18",,,"Start Time","0.000","s"
"Sample Rate","102.400","Hz",,"End Time","318.896","s"
"Duration","318.896","s",,"Start Distance","0","m"
"Range","entire outing",,,"End Distance","11163","m"

"Time","Distance","Engine RPM","Corr Speed","Throttle Pos","G Force Lat","G Force Long"
"Time","Distance","Engine RPM","Corr Speed","Throttle Pos","G Force Lat","G Force Long"
"s","m","rpm","km/h","%","G","G"


"228.887","8474","6807","227.7","85.62","0.016","-0.168"
"228.896","8474","6806","227.7","83.97","0.013","-0.159"
"228.906","8475","6805","227.8","82.20","0.010","-0.150"
"228.916","8475","6803","227.8","80.29","0.008","-0.140"
"228.926","8476","6801","227.9","78.55","0.006","-0.128"
"228.936","8477","6799","227.9","76.56","0.005","-0.113"
"228.945","8477","6798","227.9","74.25","0.003","-0.095"
"228.955","8478","6797","228.0","71.97","0.002","-0.078"
"228.965","8478","6794","228.0","69.69","0.000","-0.063"
"228.975","8479","6791","228.0","67.53","-0.002","-0.052"
"228.984","8480","6786","228.0","65.63","-0.005","-0.042"
"228.994","8480","6781","228.0","63.99","-0.008","-0.032"
"229.004","8481","6776","228.1","62.42","-0.013","-0.023"
"229.014","8482","6769","228.1","60.48","-0.017","-0.014"
"229.023","8482","6762","228.1","59.14","-0.022","-0.003"
"229.033","8483","6753","228.1","57.85","-0.026","0.008"
"229.043","8483","6742","228.1","56.47","-0.031","0.023"
"229.053","8484","6731","228.0","55.16","-0.036","0.040"
"229.063","8485","6719","228.0","53.74","-0.041","0.058"
"229.072","8485","6706","228.0","52.04","-0.045","0.079"
"229.082","8486","6695","228.0","50.16","-0.048","0.101"
"229.092","8486","6684","227.9","48.20","-0.053","0.123"
"229.102","8487","6675","227.9","44.51","-0.058","0.153"
"229.111","8488","6666","227.8","41.39","-0.065","0.184"
"229.121","8488","6659","227.8","37.07","-0.072","0.212"
"229.131","8489","6653","227.7","31.95","-0.079","0.234"
"229.141","8490","6647","227.6","25.82","-0.086","0.251"
"229.150","8490","6641","227.5","18.34","-0.091","0.267"
"229.160","8491","6634","227.4","9.90","-0.094","0.285"
"229.170","8491","6628","227.3","2.36","-0.097","0.308"
"229.180","8492","6626","227.2","0.06","-0.099","0.328"
"229.189","8493","6628","227.1","0.00","-0.100","0.336"
"229.199","8493","6631","227.0","0.00","-0.100","0.335"
"229.209","8494","6633","226.8","0.00","-0.100","0.327"
"229.219","8495","6633","226.7","0.00","-0.100","0.317"
"229.229","8495","6630","226.6","0.00","-0.100","0.308"
"229.238","8496","6625","226.5","0.00","-0.101","0.300"
"229.248","8496","6620","226.4","0.00","-0.101","0.296"
"229.258","8497","6617","226.3","0.00","-0.101","0.293"
"229.268","8498","6614","226.2","0.00","-0.101","0.291"
"229.277","8498","6612","226.1","0.00","-0.100","0.286"
"229.287","8499","6610","226.0","0.00","-0.099","0.279"
"229.297","8499","6605","225.9","0.00","-0.097","0.270"
"229.307","8500","6598","225.8","0.00","-0.094","0.261"
"229.316","8501","6588","225.8","0.00","-0.092","0.254"
"229.326","8501","6576","225.7","0.00","-0.090","0.252"
"229.336","8502","6564","225.6","0.00","-0.089","0.256"
"229.346","8502","6553","225.5","0.00","-0.087","0.263"
"229.355","8503","6544","225.4","0.00","-0.086","0.274"
"229.365","8504","6535","225.3","0.00","-0.084","0.322"
"229.375","8504","6520","225.2","0.00","-0.086","0.440"
"229.385","8505","6500","225.0","0.00","-0.089","0.597"
"229.395","8506","6477","224.7","0.00","-0.090","0.749"
"229.404","8506","6453","224.5","0.00","-0.090","0.874"
"229.414","8507","6429","224.1","0.00","-0.087","0.975"
"229.424","8507","6408","223.8","0.00","-0.085","1.030"
"229.434","8508","6391","223.4","0.00","-0.084","1.066"
"229.443","8509","6377","223.0","0.00","-0.083","1.085"
"229.453","8509","6366","222.7","0.00","-0.083","1.096"
"229.463","8510","6354","222.3","0.00","-0.083","1.100"
"229.473","8510","6341","221.9","0.00","-0.082","1.103"
"229.482","8511","6323","221.5","0.00","-0.081","1.110"
"229.492","8512","6301","221.1","0.00","-0.079","1.116"
"229.502","8512","6276","220.8","0.00","-0.076","1.125"
"229.512","8513","6250","220.4","0.00","-0.073","1.137"
"229.521","8513","6226","220.0","0.00","-0.069","1.154"
"229.531","8514","6204","219.6","0.00","-0.065","1.179"
"229.541","8515","6186","219.2","0.00","-0.062","1.212"
"229.551","8515","6170","218.7","0.00","-0.058","1.246"
"229.561","8516","6154","218.3","0.00","-0.055","1.275"
"229.570","8516","6137","217.8","0.00","-0.052","1.299"
"229.580","8517","6117","217.4","0.00","-0.049","1.318"
"229.590","8518","6096","216.9","0.00","-0.048","1.335"
"229.600","8518","6078","216.5","0.00","-0.048","1.357"
"229.609","8519","6065","216.0","0.00","-0.050","1.383"
"229.619","8519","6059","215.5","0.00","-0.052","1.413"
"229.629","8520","6061","215.0","0.00","-0.055","1.436"
"229.639","8520","6067","214.5","0.00","-0.059","1.439"
"229.648","8521","6072","214.0","0.00","-0.063","1.423"
"229.658","8522","6072","213.5","0.00","-0.066","1.393"
"229.668","8522","6063","213.1","0.00","-0.068","1.358"
"229.678","8523","6046","212.6","0.00","-0.069","1.330"
"229.688","8523","6023","212.2","0.00","-0.068","1.309"
"229.697","8524","5997","211.7","0.00","-0.067","1.297"
"229.707","8524","5970","211.3","0.00","-0.065","1.290"
"229.717","8525","5943","210.8","0.00","-0.063","1.289"
"229.727","8526","5918","210.4","0.00","-0.060","1.293"
"229.736","8526","5894","209.9","0.00","-0.057","1.302"
"229.746","8527","5873","209.5","0.00","-0.055","1.309"
"229.756","8527","5852","209.0","0.00","-0.052","1.317"
"229.766","8528","5831","208.6","0.00","-0.049","1.321"
"229.775","8528","5813","208.1","0.00","-0.046","1.324"
"229.785","8529","5797","207.6","0.00","-0.044","1.328"
"229.795","8530","5773","207.2","0.00","-0.043","1.325"
"229.805","8530","5733","206.7","0.00","-0.041","1.310"
"229.814","8531","5689","206.3","0.00","-0.040","1.293"
"229.824","8531","5644","205.8","0.00","-0.039","1.280"
"229.834","8532","5600","205.4","0.00","-0.038","1.276"
"229.844","8532","5557","204.9","0.00","-0.037","1.275"
"229.854","8533","5513","204.5","0.00","-0.037","1.276"
"229.863","8533","5470","204.1","0.00","-0.036","1.280"
"229.873","8534","5427","203.6","0.00","-0.036","1.287"
"229.883","8535","5385","203.2","0.00","-0.036","1.297"
"229.893","8535","5342","202.7","0.00","-0.036","1.309"
"229.902","8536","5301","202.3","0.00","-0.036","1.321"
"229.912","8536","5259","201.8","0.00","-0.036","1.322"
"229.922","8537","5447","201.3","0.00","-0.037","1.446"
"229.932","8537","5510","200.8","0.00","-0.037","1.468"
"229.941","8538","5522","200.3","0.00","-0.036","1.446"
"229.951","8538","5525","199.8","0.00","-0.033","1.414"
"229.961","8539","5519","199.3","0.00","-0.029","1.381"
"229.971","8539","5507","198.9","0.00","-0.026","1.356"
"229.980","8540","5490","198.4","0.11","-0.023","1.342"
"229.990","8541","5473","197.9","1.59","-0.020","1.344"
"230.000","8541","5458","197.5","0.30","-0.018","1.359"
"230.010","8542","5447","197.0","0.00","-0.017","1.379"
"230.020","8542","5439","196.5","0.00","-0.016","1.398"
"230.029","8543","5434","196.0","0.00","-0.016","1.411"
"230.039","8543","5427","195.5","0.00","-0.015","1.416"
"230.049","8544","5416","195.1","0.00","-0.015","1.413"
"230.059","8544","5402","194.6","0.00","-0.014","1.409"
"230.068","8545","5383","194.1","0.00","-0.013","1.407"
"230.078","8545","5362","193.6","0.00","-0.012","1.411"
"230.088","8546","5341","193.1","0.00","-0.010","1.425"
"230.098","8546","5325","192.6","0.00","-0.008","1.447"
"230.107","8547","5312","192.1","0.00","-0.005","1.476"
"230.117","8547","5305","191.6","0.00","-0.003","1.506"
"230.127","8548","5300","191.1","0.00","0.000","1.531"
"230.137","8548","5298","190.5","0.00","0.001","1.547"
"230.146","8549","5295","190.0","0.00","0.004","1.549"
"230.156","8549","5289","189.5","0.00","0.006","1.546"
"230.166","8550","5282","188.9","0.00","0.007","1.545"
"230.176","8551","5276","188.4","0.00","0.009","1.545"
"230.186","8551","5271","187.9","0.00","0.010","1.548"
"230.195","8552","5269","187.3","0.00","0.012","1.552"
"230.205","8552","5270","186.8","0.00","0.013","1.552"
"230.215","8553","5271","186.3","0.00","0.014","1.546"
"230.225","8553","5271","185.7","0.00","0.014","1.535"
"230.234","8554","5267","185.2","0.00","0.015","1.519"
"230.244","8554","5258","184.7","0.00","0.015","1.505"
"230.254","8555","5244","184.2","0.00","0.016","1.495"
"230.264","8555","5227","183.7","0.00","0.017","1.488"
"230.273","8556","5208","183.1","0.00","0.018","1.485"
"230.283","8556","5188","182.6","0.00","0.020","1.488"
"230.293","8557","5170","182.1","0.00","0.021","1.495"
"230.303","8557","5155","181.6","0.00","0.023","1.504"
"230.313","8558","5144","181.1","0.00","0.024","1.513"
"230.322","8558","5135","180.6","0.00","0.025","1.515"
"230.332","8559","5127","180.1","0.00","0.025","1.511"
"230.342","8559","5119","179.5","0.00","0.025","1.502"
"230.352","8559","5108","179.0","0.00","0.025","1.489"
"230.361","8560","5094","178.5","0.00","0.024","1.475"
"230.371","8560","5076","178.0","0.00","0.024","1.463"
"230.381","8561","5057","177.5","0.00","0.023","1.452"
"230.391","8561","5036","177.0","0.00","0.021","1.442"
"230.400","8562","5015","176.5","0.00","0.021","1.430"
"230.410","8562","4987","176.0","0.00","0.020","1.411"
"230.420","8563","4950","175.5","0.00","0.019","1.392"
"230.430","8563","4911","175.1","0.00","0.020","1.376"
"230.439","8564","4872","174.6","0.00","0.021","1.368"
"230.449","8564","4833","174.1","0.00","0.021","1.369"
"230.459","8565","4795","173.6","0.00","0.022","1.375"
"230.469","8565","4757","173.2","0.00","0.023","1.376"
"230.479","8566","4719","172.7","0.00","0.024","1.380"
"230.488","8566","4682","172.2","0.00","0.025","1.383"
"230.498","8567","4644","171.7","0.00","0.026","1.386"
"230.508","8567","4607","171.3","0.00","0.027","1.391"
"230.518","8568","4570","170.8","0.00","0.029","1.398"
"230.527","8568","4580","170.3","0.00","0.029","1.429"
"230.537","8568","4660","169.8","0.00","0.026","1.494"
"230.547","8569","4663","169.3","0.00","0.028","1.499"
"230.557","8569","4667","168.7","0.00","0.030","1.498"
"230.566","8570","4669","168.2","0.00","0.032","1.488"
"230.576","8570","4667","167.7","0.00","0.034","1.472"
"230.586","8571","4660","167.2","0.00","0.036","1.454"
"230.596","8571","4648","166.7","0.00","0.037","1.437"
"230.605","8572","4630","166.2","0.00","0.039","1.424"
"230.615","8572","4609","165.7","0.00","0.040","1.417"
"230.625","8573","4587","165.2","0.00","0.043","1.418"
"230.635","8573","4567","164.8","0.00","0.045","1.425"
"230.645","8573","4551","164.3","0.00","0.048","1.439"
"230.654","8574","4542","163.8","0.00","0.051","1.461"
"230.664","8574","4538","163.2","0.00","0.055","1.485"
"230.674","8575","4540","162.7","0.00","0.059","1.503"
"230.684","8575","4544","162.2","0.00","0.062","1.511"
"230.693","8576","4548","161.7","0.00","0.066","1.509"
"230.703","8576","4549","161.2","0.00","0.069","1.496"
"230.713","8577","4547","160.7","0.00","0.071","1.480"
"230.723","8577","4541","160.1","0.00","0.072","1.465"
"230.732","8577","4533","159.6","0.00","0.073","1.448"
"230.742","8578","4525","159.2","0.00","0.073","1.435"
"230.752","8578","4516","158.7","0.00","0.072","1.426"
"230.762","8579","4507","158.2","0.00","0.071","1.417"
"230.771","8579","4498","157.7","0.00","0.069","1.407"
"230.781","8580","4489","157.2","0.00","0.067","1.393"
"230.791","8580","4478","156.7","0.00","0.064","1.376"
"230.801","8580","4466","156.3","0.00","0.061","1.357"
"230.811","8581","4451","155.8","0.00","0.057","1.345"
"230.820","8581","4433","155.3","0.00","0.055","1.333"
"230.830","8582","4414","154.9","0.00","0.052","1.324"
"230.840","8582","4393","154.4","0.00","0.050","1.317"
"230.850","8582","4370","154.0","0.00","0.048","1.313"
"230.859","8583","4347","153.5","0.00","0.047","1.310"
"230.869","8583","4325","153.1","0.00","0.047","1.309"
"230.879","8584","4304","152.6","0.00","0.047","1.309"
"230.889","8584","4285","152.2","0.00","0.047","1.312"
"230.898","8585","4270","151.7","0.00","0.049","1.318"
"230.908","8585","4257","151.3","0.00","0.050","1.321"
"230.918","8585","4246","150.8","0.00","0.052","1.323"
"230.928","8586","4226","150.3","0.00","0.055","1.315"
"230.938","8586","4191","149.9","0.00","0.058","1.292"
"230.947","8587","4157","149.4","0.00","0.061","1.284"
"230.957","8587","4123","149.0","0.00","0.062","1.283"
"230.967","8587","4090","148.6","0.00","0.065","1.286"
"230.977","8588","4057","148.1","0.00","0.066","1.289"
"230.986","8588","4023","147.7","0.00","0.069","1.295"
"230.996","8589","3990","147.2","0.00","0.071","1.300"
"231.006","8589","3958","146.8","0.00","0.074","1.306"
"231.016","8589","3925","146.3","0.00","0.077","1.314"
"231.025","8590","3893","145.9","0.00","0.082","1.319"
"231.035","8590","3862","145.4","0.00","0.087","1.313"
"231.045","8591","3881","144.9","0.00","0.081","1.359"
"231.055","8591","3989","144.4","0.00","0.080","1.457"
"231.064","8591","4037","143.9","0.00","0.085","1.452"
"231.074","8592","4053","143.4","0.00","0.089","1.404"
"231.084","8592","4059","143.0","0.00","0.092","1.355"
"231.094","8593","4056","142.5","0.00","0.093","1.318"
"231.104","8593","4047","142.1","0.00","0.094","1.297"
"231.113","8593","4034","141.6","0.00","0.094","1.287"
"231.123","8594","4020","141.2","0.00","0.093","1.281"
"231.133","8594","4006","140.7","0.00","0.092","1.275"
"231.143","8594","3992","140.3","0.00","0.090","1.271"
"231.152","8595","3978","139.9","0.00","0.090","1.266"
"231.162","8595","3965","139.4","0.00","0.088","1.264"
"231.172","8596","3953","139.0","0.00","0.087","1.263"
"231.182","8596","3941","138.6","0.00","0.085","1.262"
"231.191","8596","3930","138.1","0.00","0.084","1.262"
"231.201","8597","3918","137.7","0.00","0.083","1.262"
"231.211","8597","3906","137.3","0.00","0.082","1.262"
"231.221","8597","3892","136.8","0.00","0.083","1.261"
"231.230","8598","3878","136.4","0.00","0.084","1.262"
"231.240","8598","3864","135.9","0.00","0.085","1.261"
"231.250","8599","3850","135.5","0.00","0.087","1.258"
"231.260","8599","3836","135.1","0.00","0.089","1.257"
"231.270","8599","3822","134.6","0.00","0.091","1.259"
"231.279","8600","3811","134.2","0.00","0.092","1.259"
"231.289","8600","3801","133.8","0.00","0.093","1.255"
"231.299","8600","3792","133.3","0.00","0.095","1.255"
"231.309","8601","3785","132.9","0.00","0.095","1.251"
"231.318","8601","3777","132.5","0.00","0.095","1.244"
"231.328","8601","3769","132.1","0.00","0.096","1.233"
"231.338","8602","3760","131.6","0.00","0.097","1.222"
"231.348","8602","3750","131.2","0.00","0.098","1.215"
"231.357","8602","3738","130.8","0.00","0.100","1.211"
"231.367","8603","3724","130.4","0.00","0.102","1.210"
"231.377","8603","3709","130.0","0.00","0.104","1.209"
"231.387","8604","3693","129.6","0.00","0.107","1.206"
"231.396","8604","3677","129.1","0.00","0.109","1.206"
"231.406","8604","3661","128.7","0.00","0.110","1.207"
"231.416","8605","3646","128.3","0.00","0.110","1.209"
"231.426","8605","3631","127.9","0.00","0.111","1.210"
"231.436","8605","3619","127.5","0.00","0.113","1.208"
"231.445","8606","3608","127.1","0.00","0.114","1.212"
"231.455","8606","3600","126.6","0.00","0.116","1.211"
"231.465","8606","3592","126.2","0.00","0.119","1.210"
"231.475","8607","3586","125.8","0.00","0.122","1.208"
"231.484","8607","3579","125.4","0.00","0.124","1.204"
"231.494","8607","3571","125.0","0.00","0.125","1.195"
"231.504","8608","3563","124.6","0.00","0.126","1.179"
"231.514","8608","3553","124.1","0.00","0.125","1.167"
"231.523","8608","3541","123.8","0.00","0.126","1.158"
"231.533","8609","3529","123.4","0.00","0.125","1.150"
"231.543","8609","3515","123.0","0.00","0.125","1.144"
"231.553","8609","3501","122.6","0.00","0.125","1.143"
"231.563","8610","3487","122.2","0.00","0.126","1.143"
"231.572","8610","3472","121.8","0.00","0.128","1.144"
"231.582","8610","3459","121.4","0.00","0.130","1.143"
"231.592","8611","3446","121.0","0.00","0.132","1.144"
"231.602","8611","3435","120.6","0.00","0.133","1.147"
"231.611","8611","3424","120.2","0.00","0.134","1.149"
"231.621","8612","3415","119.8","0.00","0.135","1.150"
"231.631","8612","3407","119.4","0.00","0.136","1.148"
"231.641","8612","3400","119.0","0.00","0.136","1.141"
"231.650","8613","3392","118.6","0.00","0.136","1.134"
"231.660","8613","3385","118.2","0.00","0.135","1.130"
"231.670","8613","3377","117.8","0.00","0.135","1.128"
"231.680","8614","3368","117.4","0.00","0.135","1.124"
"231.689","8614","3359","117.1","0.00","0.133","1.118"
"231.699","8614","3343","116.7","0.00","0.132","1.094"
"231.709","8615","3317","116.3","0.00","0.131","1.070"
"231.719","8615","3289","115.9","0.00","0.130","1.055"
"231.729","8615","3261","115.6","0.00","0.130","1.048"
"231.738","8615","3234","115.2","0.00","0.128","1.043"
"231.748","8616","3206","114.9","0.00","0.127","1.035"
"231.758","8616","3179","114.5","0.00","0.125","1.030"
"231.768","8616","3152","114.2","0.00","0.124","1.021"
"231.777","8617","3125","113.8","0.00","0.123","1.015"
"231.787","8617","3098","113.5","0.00","0.122","1.008"
"231.797","8617","3072","113.1","0.00","0.121","1.004"
"231.807","8618","3045","112.8","0.00","0.120","0.997"
"231.816","8618","3019","112.4","0.00","0.121","0.984"
"231.826","8618","2993","112.1","0.00","0.123","0.971"
"231.836","8619","2968","111.8","0.00","0.125","0.963"
"231.846","8619","2942","111.4","0.00","0.126","0.955"
"231.855","8619","2917","111.1","0.00","0.125","0.941"
"231.865","8619","2891","110.8","0.00","0.126","0.929"
"231.875","8620","2866","110.5","0.00","0.127","0.912"
"231.885","8620","2842","110.1","0.00","0.127","0.895"
"231.895","8620","2817","109.8","0.00","0.127","0.878"
"231.904","8621","2792","109.5","0.00","0.129","0.857"
"231.914","8621","2768","109.3","0.00","0.132","0.830"
"231.924","8621","2744","109.0","0.00","0.137","0.804"
"231.934","8622","2720","108.7","0.00","0.144","0.775"
"231.943","8622","2696","108.4","0.00","0.151","0.735"
"231.953","8622","2673","108.2","0.00","0.156","0.706"
"231.963","8622","2649","107.9","0.00","0.161","0.689"
"231.973","8623","2626","107.7","0.00","0.166","0.681"
"231.982","8623","2603","107.5","0.00","0.169","0.677"
"231.992","8623","2580","107.3","0.00","0.170","0.673"
"232.002","8624","2557","107.0","0.00","0.171","0.672"
"232.012","8624","2535","106.8","0.00","0.172","0.671"
"232.021","8624","2512","106.6","0.00","0.173","0.670"
"232.031","8624","2490","106.3","0.00","0.175","0.666"
"232.041","8625","2468","106.1","0.00","0.177","0.658"
"232.051","8625","2446","105.9","0.00","0.180","0.648"
"232.061","8625","2424","105.6","0.00","0.184","0.638"
"232.070","8626","2402","105.4","0.00","0.187","0.623"
"232.080","8626","2381","105.2","0.00","0.192","0.609"
"232.090","8626","2360","105.0","0.00","0.194","0.592"
