"Format","MoTeC CSV",,,"Workbook","Samples"
"Venue","Interlagos",,,"Worksheet","Graph"
"Vehicle","BoxerCup: Eric Monteiro #8",,,"Vehicle Desc","BoxerCup: Eric Monteiro #8"
"Driver","Ohira",,,"Engine ID",""
"Device","ADL"
"Comment","(Exported from rFactor Data Acquisition Plugin v1.3.2.0)",,,"Session",""
"Log Date","26/10/2020",,,"Origin Time","223.173","s"
"Log Time","19:43",,,"Start Time","223.184","s"
"Sample Rate","51.200","Hz",,"End Time","319.297","s"
"Duration","96.113","s",,"Start Distance","8939","m"
"Range","Lap 2",,,"End Distance","13176","m"

"Time","Distance","Corr Speed","Throttle Pos","Brake Pedal Pos","Steering Wheel Pct","Gear","G Force Lat","curvature","Suspension Pos FR"
"Time","Distance","Corr Speed","Throttle Pos","Brake Pedal Pos","Steering Wheel Pct","Gear","G Force Lat","curvature","Suspension Pos FR"
"s","m","km/h","%","%","%","","G","","mm"


"49.316","2291","69.9","28.85","0.00","35.21","1","-1.5116","0","19.07"
"49.336","2291","70.0","29.28","0.00","35.15","1","-1.5012","0","19.38"
"49.355","2291","70.1","29.81","0.00","35.08","1","-1.4907","0","19.95"
"49.375","2292","70.2","30.38","0.00","34.97","1","-1.4699","0","20.46"
"49.395","2292","70.3","31.23","0.00","34.80","1","-1.4531","0","20.74"
"49.414","2293","70.4","31.23","0.00","34.55","1","-1.4997","0","20.91"
"49.434","2293","70.5","31.23","0.00","34.25","1","-1.5152","0","21.27"
"49.453","2293","70.6","31.55","0.00","33.90","1","-1.5225","0","21.91"
"49.473","2294","70.7","31.63","0.00","33.50","1","-1.5010","0","22.50"
"49.492","2294","70.8","31.63","0.00","33.06","1","-1.4774","0","22.91"
"49.512","2294","70.9","31.63","0.00","32.58","1","-1.4682","0","23.11"
"49.531","2295","71.1","32.00","0.00","32.07","1","-1.4752","0","23.20"
"49.551","2295","71.2","33.11","0.00","31.57","1","-1.4922","0","23.27"
"49.570","2296","71.3","34.42","0.00","31.03","1","-1.5100","0","23.37"
"49.590","2296","71.5","34.76","0.00","30.52","1","-1.5037","0","23.46"
"49.609","2296","71.6","35.44","0.00","30.04","1","-1.4823","0","23.44"
"49.629","2297","71.8","35.57","0.00","29.59","1","-1.4554","0","23.32"
"49.648","2297","71.9","35.80","0.00","29.18","1","-1.4288","0","23.19"
"49.668","2298","72.1","36.88","0.00","28.79","1","-1.4099","0","23.10"
"49.688","2298","72.2","38.47","0.00","28.38","1","-1.4021","0","23.04"
"49.707","2298","72.4","39.49","0.00","27.89","1","-1.4057","0","23.01"
"49.727","2299","72.5","39.52","0.00","27.30","1","-1.4211","0","23.00"
"49.746","2299","72.7","39.52","0.00","26.62","1","-1.4366","0","23.01"
"49.766","2300","72.9","39.52","0.00","25.95","1","-1.4554","0","23.06"
"49.785","2300","73.0","39.52","0.00","25.23","1","-1.4643","0","23.19"
"49.805","2300","73.2","39.76","0.00","24.50","1","-1.4649","0","23.37"
"49.824","2301","73.4","39.91","0.00","23.82","1","-1.4558","0","23.49"
"49.844","2301","73.5","40.06","0.00","23.19","1","-1.4433","0","23.51"
"49.863","2302","73.7","40.31","0.00","22.59","1","-1.4348","0","23.46"
"49.883","2302","73.9","40.31","0.00","22.05","1","-1.4324","0","23.39"
"49.902","2302","74.1","40.31","0.00","21.55","1","-1.4462","0","23.37"
"49.922","2303","74.2","40.66","0.00","21.06","1","-1.4549","0","23.61"
"49.941","2303","74.4","41.31","0.00","20.55","1","-1.4684","0","23.78"
"49.961","2304","74.6","41.49","0.00","20.01","1","-1.4742","0","23.75"
"49.980","2304","74.8","41.49","0.00","19.38","1","-1.4798","0","23.51"
"50.000","2304","75.0","41.81","0.00","18.61","1","-1.4828","0","23.27"
"50.020","2305","75.2","42.50","0.00","17.70","1","-1.4696","0","23.26"
"50.039","2305","75.4","43.26","0.00","16.67","1","-1.4292","0","23.48"
"50.059","2306","75.6","44.32","0.00","15.51","1","-1.3680","0","23.66"
"50.078","2306","75.8","45.70","0.00","14.46","1","-1.3176","0","23.60"
"50.098","2306","76.1","46.14","0.00","13.36","1","-1.2600","0","23.50"
"50.117","2307","76.3","48.23","0.00","12.14","1","-1.2157","0","23.53"
"50.137","2307","76.6","49.28","0.00","10.95","1","-1.1834","0","23.84"
"50.156","2308","76.8","49.71","0.00","9.96","1","-1.1387","0","24.35"
"50.176","2308","77.1","50.16","0.00","9.17","1","-1.0830","0","24.83"
"50.195","2309","77.4","50.33","0.00","8.49","1","-1.0378","0","25.23"
"50.215","2309","77.7","51.19","0.00","7.86","1","-0.9907","0","25.92"
"50.234","2309","78.0","54.02","0.00","7.37","1","-0.9139","0","26.74"
"50.254","2310","78.3","54.43","0.00","6.97","1","-0.8754","0","27.26"
"50.273","2310","78.7","54.48","0.00","6.63","1","-0.8206","0","28.24"
"50.293","2311","79.0","56.36","0.00","6.34","1","-0.7545","0","29.25"
"50.313","2311","79.3","58.00","0.00","6.10","1","-0.6998","0","30.15"
"50.332","2312","79.7","58.83","0.00","5.89","1","-0.6498","0","31.11"
"50.352","2312","80.0","59.70","0.00","5.70","1","-0.5895","0","32.10"
"50.371","2312","80.4","60.16","0.00","5.50","1","-0.5366","0","32.77"
"50.391","2313","80.7","61.16","0.00","5.32","1","-0.4967","0","33.35"
"50.410","2313","81.1","61.51","0.00","5.21","1","-0.4649","0","33.86"
"50.430","2314","81.4","62.74","0.00","5.13","1","-0.4229","0","34.17"
"50.449","2314","81.8","63.63","0.00","5.08","1","-0.4032","0","34.38"
"50.469","2315","82.2","64.72","0.00","5.06","1","-0.3803","0","34.63"
"50.488","2315","82.6","66.24","0.00","5.06","1","-0.3632","0","34.76"
"50.508","2316","82.9","67.65","0.00","5.06","1","-0.3623","0","34.79"
"50.527","2316","83.3","68.47","0.00","5.06","1","-0.3555","0","35.04"
"50.547","2316","83.7","69.87","0.00","5.06","1","-0.3595","0","34.94"
"50.566","2317","84.1","71.94","0.00","5.02","1","-0.3558","0","35.17"
"50.586","2317","84.5","74.01","0.00","4.95","1","-0.3521","0","35.21"
"50.605","2318","84.9","75.31","0.00","4.86","1","-0.3611","0","35.32"
"50.625","2318","85.3","75.71","0.00","4.73","1","-0.3668","0","35.50"
"50.645","2319","85.8","75.71","0.00","4.58","1","-0.3722","0","35.66"
"50.664","2319","86.2","75.94","0.00","4.41","1","-0.3797","0","35.83"
"50.684","2320","86.6","76.70","0.00","4.21","1","-0.3801","0","36.08"
"50.703","2320","87.0","77.71","0.00","4.02","1","-0.3747","0","36.19"
"50.723","2321","87.4","78.40","0.00","3.82","1","-0.3777","0","36.44"
"50.742","2321","87.9","78.45","0.00","3.61","1","-0.3620","0","36.50"
"50.762","2322","88.3","78.72","0.00","3.42","1","-0.3528","0","36.71"
"50.781","2322","88.7","78.84","0.00","3.24","1","-0.3295","0","36.81"
"50.801","2323","89.1","78.84","0.00","3.06","1","-0.3048","0","36.89"
"50.820","2323","89.5","78.84","0.00","2.89","1","-0.2821","0","36.98"
"50.840","2324","89.9","78.84","0.00","2.73","1","-0.2557","0","36.98"
"50.859","2324","90.4","78.84","0.00","2.58","1","-0.2419","0","36.98"
"50.879","2325","90.8","78.84","0.00","2.44","1","-0.2184","0","36.88"
"50.898","2325","91.2","77.18","0.00","2.25","1","-0.2107","0","36.63"
"50.918","2326","91.5","76.88","0.00","2.08","0","-0.1871","0","36.60"
"50.938","2326","91.6","76.88","0.00","1.91","0","-0.1689","0","36.74"
"50.957","2327","91.6","76.50","0.00","1.72","0","-0.1592","0","37.22"
"50.977","2327","91.6","75.67","0.00","1.49","0","-0.1565","0","38.06"
"50.996","2328","91.7","74.92","0.00","1.21","0","-0.1449","0","39.04"
"51.016","2328","92.0","74.92","0.00","0.90","2","-0.1009","0","39.88"
"51.035","2329","92.6","74.92","0.00","0.57","2","-0.0811","0","40.28"
"51.055","2329","93.2","74.92","0.00","0.25","2","-0.1059","0","39.86"
"51.074","2330","93.8","74.92","0.00","-0.10","2","-0.1316","0","38.99"
"51.094","2330","94.3","74.67","0.00","-0.45","2","-0.1321","0","38.00"
"51.113","2331","94.8","74.53","0.00","-0.77","2","-0.1105","0","37.08"
"51.133","2331","95.2","74.53","0.00","-1.11","2","-0.0756","0","36.37"
"51.152","2332","95.7","74.53","0.00","-1.50","2","-0.0331","0","36.04"
"51.172","2332","96.1","74.53","0.00","-1.93","2","0.0139","0","36.23"
"51.191","2333","96.5","74.53","0.00","-2.40","2","0.0644","0","36.59"
"51.211","2333","96.9","74.53","0.00","-2.87","2","0.1146","0","37.40"
"51.230","2334","97.3","73.28","0.00","-3.38","2","0.1714","0","38.14"
"51.250","2334","97.7","72.17","0.00","-3.90","2","0.2144","0","38.90"
"51.270","2335","98.1","71.78","0.00","-4.42","2","0.2638","0","39.43"
"51.289","2335","98.5","71.78","0.00","-4.87","2","0.3019","0","39.85"
"51.309","2336","98.9","71.78","0.00","-5.22","2","0.3311","0","40.15"
"51.328","2336","99.3","71.78","0.00","-5.52","2","0.3716","0","40.20"
"51.348","2337","99.7","71.78","0.00","-5.81","2","0.3896","0","40.35"
"51.367","2338","100.1","71.78","0.00","-6.04","2","0.4372","0","40.47"
"51.387","2338","100.5","71.78","0.00","-6.21","2","0.4533","0","40.66"
"51.406","2339","100.8","71.78","0.00","-6.35","2","0.4998","0","41.02"
"51.426","2339","101.2","71.78","0.00","-6.48","2","0.5207","0","41.45"
"51.445","2340","101.6","71.78","0.00","-6.61","2","0.5610","0","41.90"
"51.465","2340","102.0","71.00","0.00","-6.79","2","0.6115","0","42.35"
"51.484","2341","102.3","69.21","0.00","-7.06","2","0.6344","0","42.74"
"51.504","2341","102.7","67.91","0.00","-7.43","2","0.6764","0","42.98"
"51.523","2342","103.0","65.17","0.00","-7.84","2","0.6815","0","42.98"
"51.543","2343","103.3","61.73","0.00","-8.25","2","0.6955","0","42.95"
"51.563","2343","103.7","58.56","0.00","-8.73","2","0.7183","0","42.60"
"51.582","2344","103.9","53.99","0.00","-9.32","2","0.7423","0","42.33"
"51.602","2344","104.2","44.73","0.00","-10.01","2","0.7665","0","42.04"
"51.621","2345","104.4","32.85","2.04","-10.69","2","0.7962","0","41.85"
"51.641","2345","104.5","22.01","8.16","-11.32","2","0.8266","0","41.97"
"51.660","2346","104.4","12.61","17.73","-11.90","2","0.8513","0","42.40"
"51.680","2347","104.3","7.04","28.36","-12.38","2","0.9360","0","43.14"
"51.699","2347","103.9","0.77","39.34","-12.66","2","0.9445","0","44.56"
"51.719","2348","103.5","0.00","41.00","-12.74","2","0.9942","0","45.93"
"51.738","2348","103.1","0.00","41.30","-12.74","2","1.0090","0","47.50"
"51.758","2349","102.6","0.00","41.45","-12.69","2","1.0523","0","48.65"
"51.777","2349","102.1","0.00","41.49","-12.56","2","1.0955","0","49.53"
"51.797","2350","101.7","0.00","40.13","-12.33","2","1.1115","0","50.29"
"51.816","2350","101.2","0.00","36.50","-11.97","2","1.1287","0","50.58"
"51.836","2351","100.8","0.00","35.16","-11.52","2","1.1026","0","50.62"
"51.855","2352","100.4","0.00","34.82","-11.08","2","1.1457","0","50.34"
"51.875","2352","100.0","0.00","34.79","-10.75","2","1.1603","0","49.77"
"51.895","2353","99.6","0.00","34.79","-10.60","2","1.1828","0","49.25"
"51.914","2353","99.3","0.00","37.22","-10.58","2","1.1955","0","48.92"
"51.934","2354","98.9","0.00","39.12","-10.65","2","1.1981","0","48.76"
"51.953","2354","98.5","0.00","39.12","-10.82","2","1.2003","0","48.68"
"51.973","2355","98.1","0.00","39.44","-11.12","2","1.2277","0","48.71"
"51.992","2355","97.7","0.00","40.14","-11.45","2","1.3147","0","49.15"
"52.012","2356","97.2","0.00","33.91","-11.88","2","1.2938","0","49.75"
"52.031","2356","96.8","0.00","27.19","-12.35","2","1.3263","0","50.05"
"52.051","2357","96.5","0.00","21.53","-12.85","2","1.3980","0","50.27"
"52.070","2357","96.1","0.00","18.61","-13.30","2","1.4301","0","50.53"
"52.090","2358","95.8","0.00","16.87","-13.65","2","1.4337","0","50.70"
"52.109","2358","95.5","0.00","15.13","-13.86","2","1.4390","0","50.60"
"52.129","2359","95.3","0.00","12.55","-13.90","2","1.4534","0","50.17"
"52.148","2360","95.0","0.00","7.39","-13.82","2","1.4679","0","49.57"
"52.168","2360","94.8","0.00","0.75","-13.55","2","1.4974","0","49.32"
"52.188","2361","94.6","0.00","0.09","-13.08","2","1.5153","0","49.41"
"52.207","2361","94.4","2.96","0.00","-12.46","2","1.5300","0","49.53"
"52.227","2362","94.3","5.20","0.00","-11.69","2","1.4858","0","49.54"
"52.246","2362","94.2","5.94","0.00","-10.86","2","1.4635","0","49.37"
"52.266","2363","94.0","6.09","0.00","-9.96","2","1.4731","0","48.99"
"52.285","2363","93.9","6.34","0.00","-9.12","2","1.4871","0","48.44"
"52.305","2364","93.8","6.34","0.00","-8.53","2","1.5124","0","47.81"
"52.324","2364","93.8","6.36","0.00","-8.09","2","1.5182","0","47.23"
"52.344","2365","93.7","7.41","0.00","-7.96","2","1.4911","0","46.81"
"52.363","2365","93.6","7.83","0.00","-8.04","2","1.4778","0","46.54"
"52.383","2366","93.5","8.18","0.00","-8.27","2","1.4577","0","46.44"
"52.402","2366","93.4","8.74","0.00","-8.66","2","1.4612","0","46.46"
"52.422","2367","93.4","9.60","0.00","-9.15","2","1.4641","0","46.57"
"52.441","2367","93.3","10.88","0.00","-9.72","2","1.4506","0","46.71"
"52.461","2368","93.2","12.75","0.00","-10.38","2","1.4383","0","46.84"
"52.480","2368","93.2","14.95","0.00","-11.12","2","1.4134","0","46.85"
"52.500","2369","93.2","14.66","0.00","-11.89","2","1.4250","0","46.55"
"52.520","2369","93.1","14.64","0.00","-12.68","2","1.4481","0","46.18"
"52.539","2370","93.1","14.64","0.00","-13.53","2","1.4624","0","46.00"
"52.559","2370","93.1","14.64","0.00","-14.34","2","1.4792","0","46.09"
"52.578","2371","93.0","14.64","0.00","-15.06","2","1.4929","0","46.37"
"52.598","2371","93.0","14.64","0.00","-15.69","2","1.4982","0","46.69"
"52.617","2372","93.0","14.64","0.00","-16.23","2","1.5041","0","46.98"
"52.637","2372","93.0","14.64","0.00","-16.70","2","1.5268","0","47.24"
"52.656","2373","93.0","14.64","0.00","-17.10","2","1.5418","0","47.62"
"52.676","2373","92.9","14.64","0.00","-17.42","2","1.5744","0","48.28"
"52.695","2374","92.8","14.93","0.00","-17.70","2","1.6751","0","49.30"
"52.715","2374","92.7","16.07","0.00","-17.92","2","1.7326","0","50.64"
"52.734","2375","92.7","17.84","0.00","-18.07","2","1.7493","0","51.89"
"52.754","2375","92.7","19.42","0.00","-18.12","2","1.7620","0","52.86"
"52.773","2376","92.7","20.66","0.00","-18.06","2","1.7565","0","53.66"
"52.793","2376","92.7","22.49","0.00","-17.88","2","1.7093","0","54.29"
"52.813","2377","92.7","24.92","0.00","-17.56","2","1.8831","0","54.16"
"52.832","2377","92.8","28.39","0.00","-17.04","2","1.6439","0","52.94"
"52.852","2378","92.9","30.19","0.00","-16.55","2","1.5259","0","51.72"
"52.871","2378","93.0","31.26","0.00","-16.16","2","1.6005","0","50.44"
"52.891","2379","93.1","32.04","0.00","-15.88","2","1.5221","0","49.14"
"52.910","2379","93.2","32.42","0.00","-15.73","2","1.4769","0","47.98"
"52.930","2380","93.4","32.42","0.00","-15.68","2","1.5464","0","47.05"
"52.949","2380","93.5","32.42","0.00","-15.67","2","1.4230","0","46.22"
"52.969","2381","93.6","32.42","0.00","-15.67","2","1.5190","0","45.22"
"52.988","2381","93.8","32.42","0.00","-15.67","2","1.3064","0","44.39"
"53.008","2382","93.9","32.42","0.00","-15.67","2","1.2517","0","43.69"
"53.027","2382","94.1","32.42","0.00","-15.70","2","1.2606","0","43.10"
"53.047","2383","94.2","32.42","0.00","-15.78","2","1.2577","0","42.87"
"53.066","2383","94.3","32.42","0.00","-15.93","2","1.2385","0","42.84"
"53.086","2384","94.4","32.42","0.00","-16.11","2","1.1830","0","42.99"
"53.105","2384","94.6","32.42","0.00","-16.33","2","1.0985","0","43.39"
"53.125","2385","94.7","32.42","0.00","-16.62","2","1.1589","0","43.64"
"53.145","2386","94.8","32.42","0.00","-16.92","2","1.3363","0","44.14"
"53.164","2386","94.9","32.74","0.00","-17.17","2","1.3505","0","44.52"
"53.184","2387","95.0","30.31","0.00","-17.32","2","1.3435","0","45.05"
"53.203","2387","95.2","28.80","0.00","-17.48","2","1.2419","0","45.53"
"53.223","2388","95.3","28.29","0.00","-17.64","2","1.2691","0","45.95"
"53.242","2388","95.3","26.99","0.00","-17.80","2","1.4098","0","46.33"
"53.262","2389","95.4","24.02","0.00","-17.95","2","1.4977","0","46.65"
"53.281","2389","95.5","20.81","0.00","-18.08","2","1.5875","0","47.04"
"53.301","2390","95.5","19.43","0.00","-18.23","2","1.3094","0","47.49"
"53.320","2390","95.5","18.71","0.00","-18.32","2","1.3802","0","47.96"
"53.340","2391","95.5","18.60","0.00","-18.35","2","1.5216","0","48.19"
"53.359","2391","95.5","20.30","0.00","-18.35","2","1.5825","0","48.45"
"53.379","2392","95.6","21.56","0.00","-18.35","2","1.6554","0","48.81"
"53.398","2392","95.6","21.76","0.00","-18.35","2","1.6335","0","49.02"
"53.418","2393","95.6","21.86","0.00","-18.35","2","1.4758","0","48.94"
"53.438","2393","95.7","22.42","0.00","-18.36","2","1.4820","0","48.77"
"53.457","2394","95.7","24.14","0.00","-18.36","2","1.7751","0","48.18"
"53.477","2394","95.7","25.18","0.00","-18.39","2","1.4978","0","48.32"
"53.496","2395","95.7","25.31","0.00","-18.40","2","1.5821","0","48.30"
"53.516","2395","95.7","26.60","0.00","-18.36","2","1.5893","0","48.28"
"53.535","2396","95.7","27.71","0.00","-18.27","2","1.6030","0","48.40"
"53.555","2396","95.8","28.08","0.00","-18.11","2","1.7484","0","48.60"
"53.574","2397","95.8","28.08","0.00","-17.82","2","1.7882","0","48.79"
"53.594","2398","95.8","28.08","0.00","-17.30","2","1.4472","0","49.11"
"53.613","2398","95.9","28.08","0.00","-16.54","2","1.4220","0","49.55"
"53.633","2399","95.9","28.08","0.00","-15.62","2","1.7177","0","49.90"
"53.652","2399","96.0","28.08","0.00","-14.40","2","1.6116","0","50.15"
"53.672","2400","96.0","28.08","0.00","-13.11","2","1.8005","0","49.97"
"53.691","2400","96.1","28.08","0.00","-11.82","2","1.7103","0","49.67"
"53.711","2401","96.1","28.08","0.00","-10.56","2","1.5265","0","49.49"
"53.730","2401","96.2","28.08","0.00","-9.46","2","1.5764","0","49.36"
"53.750","2402","96.3","27.84","0.00","-8.66","2","1.6882","0","49.19"
"53.770","2402","96.3","26.86","0.00","-8.17","2","1.3686","0","49.17"
"53.789","2403","96.4","26.52","0.00","-8.01","2","1.5583","0","49.06"
"53.809","2403","96.4","25.51","0.00","-8.07","2","1.6577","0","48.88"
"53.828","2404","96.5","25.31","0.00","-8.42","2","1.5224","0","48.96"
"53.848","2404","96.6","25.08","0.00","-9.06","2","1.6885","0","49.09"
"53.867","2405","96.6","24.92","0.00","-9.84","2","1.7047","0","49.27"
"53.887","2405","96.6","24.92","0.00","-10.73","2","1.5494","0","49.58"
"53.906","2406","96.7","24.92","0.00","-11.74","2","1.5728","0","49.98"
"53.926","2406","96.7","24.92","0.00","-12.81","2","1.6525","0","50.33"
"53.945","2407","96.8","24.92","0.00","-13.94","2","1.6028","0","51.03"
"53.965","2408","96.8","24.92","0.00","-14.98","2","1.7508","0","51.64"
"53.984","2408","96.8","24.92","0.00","-15.96","2","1.5962","0","52.21"
"54.004","2409","96.9","24.92","0.00","-16.87","2","1.5323","0","52.69"
"54.023","2409","96.9","24.72","0.00","-17.69","2","1.6605","0","53.11"
"54.043","2410","96.9","23.91","0.00","-18.45","2","1.6914","0","53.70"
"54.063","2410","97.0","22.09","0.00","-19.14","2","1.6014","0","54.45"
"54.082","2411","97.0","19.54","0.00","-19.71","2","1.7758","0","54.93"
"54.102","2411","97.0","18.37","0.00","-20.26","2","1.7574","0","55.19"
"54.121","2412","97.0","17.28","0.00","-20.83","2","1.5726","0","55.44"
"54.141","2412","96.9","16.12","0.00","-21.35","2","1.7362","0","55.55"
"54.160","2413","96.9","15.83","0.00","-21.85","2","1.7994","0","55.68"
"54.180","2413","96.9","15.83","0.00","-22.25","2","1.7945","0","55.80"
"54.199","2414","96.8","15.83","0.00","-22.60","2","1.7812","0","55.83"
"54.219","2414","96.8","15.83","0.00","-22.91","2","1.7399","0","55.68"
"54.238","2415","96.8","15.83","0.00","-23.18","2","1.6603","0","55.30"
"54.258","2415","96.8","15.83","0.00","-23.40","2","1.6804","0","54.85"
"54.277","2416","96.7","15.83","0.00","-23.63","2","1.6305","0","54.31"
"54.297","2416","96.7","15.83","0.00","-23.90","2","1.7063","0","54.02"
"54.316","2417","96.7","15.83","0.00","-24.15","2","1.7863","0","53.85"
"54.336","2418","96.6","15.83","0.00","-24.36","2","1.7813","0","53.98"
"54.355","2418","96.5","15.83","0.00","-24.55","2","1.8099","0","54.49"
"54.375","2419","96.5","15.83","0.00","-24.69","2","1.8779","0","55.23"
"54.395","2419","96.4","15.83","0.00","-24.77","2","1.9055","0","56.06"
"54.414","2420","96.3","15.83","0.00","-24.79","2","1.9865","0","57.06"
"54.434","2420","96.2","15.83","0.00","-24.79","2","2.0533","0","57.92"
"54.453","2421","96.1","15.83","0.00","-24.79","2","2.0732","0","58.53"
"54.473","2421","96.0","15.83","0.00","-24.79","2","2.0827","0","58.94"
"54.492","2422","96.0","15.83","0.00","-24.79","2","2.0995","0","58.81"
"54.512","2422","95.9","15.83","0.00","-24.79","2","2.1090","0","58.41"
"54.531","2423","95.8","15.83","0.00","-24.79","2","2.0810","0","57.79"
"54.551","2423","95.7","15.83","0.00","-24.79","2","2.0127","0","56.81"
"54.570","2424","95.7","15.83","0.00","-24.79","2","1.9493","0","55.60"
"54.590","2424","95.6","15.83","0.00","-24.80","2","1.9241","0","54.75"
"54.609","2425","95.5","15.83","0.00","-24.80","2","1.8200","0","53.53"
"54.629","2425","95.5","18.44","0.00","-24.80","2","1.8066","0","52.45"
"54.648","2426","95.4","20.86","0.00","-24.80","2","1.8075","0","51.99"
"54.668","2426","95.4","23.69","0.00","-24.80","2","1.7885","0","51.83"
"54.688","2427","95.3","26.52","0.00","-24.80","2","1.7711","0","51.77"
"54.707","2427","95.3","28.73","0.00","-24.80","2","1.7722","0","51.86"
"54.727","2428","95.3","30.63","0.00","-24.80","2","1.7793","0","52.19"
"54.746","2429","95.2","31.67","0.00","-24.80","2","1.8150","0","52.77"
